Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,8406.707,8076.693,9057.143,9597.493,10351.54,10441.015,10767.309,11257.031,11603.943,12204.636,11766.039,12171.731
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,28638.003,28568.789,31829.308,34757.185,40475.842,43276.008,44563.198,48143.192,52609.262,58444.247,63068.382,66506.644
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,267.292,317.351,303.203,381.621,383.863,411.262,572.726,584.6,462.677,470.083,537.76,405.399
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,60420.01,59977.148,61709.551,64320.938,69297.564,70119.459,74849.34,79509.489,84062.457,90292.709,95751.364,97269.944
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,10351.388,9640.112,9951.758,10794.939,12299.178,12413.479,13147.065,14596.949,12296.198,13587.246,13641.117,12563.29
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,2597.561,2369.292,2351.621,2255.186,2496.405,2461.096,2633.333,2571.077,2801.996,2790.222,3086.498,3038.775
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,24922.511,25898.034,26464.405,27267.753,29263.806,29434.941,31660.932,34274.582,37509.81,40140.769,41265.048,44066.627
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,446.1,426.108,419.549,437.856,483.983,497.049,524.775,514.938,545.314,533.557,581.809,587.952
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,287.682,282.664,294.396,301.601,337.583,347.202,366.124,363.991,387.706,392.284,427.337,434.345
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,2039.184,2033.868,2096.161,2241.431,2402.174,2315.22,2432.756,2528.319,2723.248,2633.673,2618.998,2776.082
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,13978.992,13303.219,13912.87,14450.591,14907.92,15842.841,17284.766,16732.342,19598.837,21600.37,24589.03,23528.397
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,4352.351,4313.278,4342.687,4618.906,4915.438,5113.413,5531.692,6422.161,6580.156,6923.914,7331.893,8129.553
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,1444.241,1710.573,1876.104,1952.675,2191.077,1694.218,1267.897,1505.13,1619.192,1690.674,2209.634,2144.923
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,12959.329,13760.146,13462.466,14886.4,16930.082,15986.101,17154.038,18341.166,19511.629,19890.296,21892.899,20079.64
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,886.154,985.017,1005.551,1100.551,1205.773,1093.953,1285.14,1353.83,1471.958,1618.339,1946.875,1828.957
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,1399.493,1402.687,1384.495,1468.176,1667.249,1672.82,1641.716,1873.685,1872.139,1916.901,2150.08,2205.994
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,166.154,175.291,183.433,197.725,208.522,216.496,228.837,235.548,247.239,261.311,273.002,287.507
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,512.542,497.158,536.618,567.89,661.672,696.527,680.528,729.292,802.422,863.729,888.124,900.691
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,9994.986,10699.993,10352.369,11552.058,13186.866,12306.305,13317.817,14148.811,15117.871,15230.016,16634.818,14856.491
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,21905.726,23496.425,24488.269,27065.708,29386.93,30854.767,33020.206,35180.628,37079.346,38926.749,42194.309,43577.668
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,10404.266,11230.675,11577.869,13078.841,14313.432,14970.074,16049.954,17112.681,18222.427,19228.2,20598.956,21210.284
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,6842.754,7169.92,7585.812,8069.2,8686.582,9266.815,9895.317,10293.281,10964.282,11667.462,12833.694,13707.299
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,4106.799,4523.96,4729.958,5311.239,5746.573,5945.644,6352.582,7015.871,7110.403,7211.708,7905.491,7779.799
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,551.907,571.87,594.63,606.428,640.343,672.234,722.353,758.795,782.234,819.379,856.168,880.286
Millones de pesos a precios corrientes|Total cultura|Producción cultural de los hogares,75350.594,73202.688,81088.262,90372.234,96214.211,100466.317,104569.344,113083.892,126548.309,138786.157,151452.898,157603.685
Estructura porcentual|Total del país,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual|Total cultura,3.224,3.443,3.216,3.067,2.997,2.968,2.837,2.798,2.645,2.568,2.55,2.555
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas,2.928,3.145,2.921,2.77,2.706,2.669,2.546,2.506,2.349,2.273,2.252,2.251
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,0.077,0.075,0.069,0.067,0.06,0.053,0.048,0.051,0.058,0.048,0.069,0.064
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.004
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,0.058,0.056,0.05,0.048,0.042,0.037,0.034,0.034,0.036,0.033,0.05,0.045
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,0.008,0.008,0.008,0.008,0.008,0.007,0.007,0.009,0.014,0.008,0.01,0.01
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,0.005,0.007,0.007,0.006,0.007,0.005,0.003,0.003,0.003,0.003,0.004,0.004
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,0.116,0.119,0.115,0.11,0.111,0.115,0.112,0.11,0.111,0.109,0.108,0.11
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,0.075,0.076,0.074,0.072,0.073,0.076,0.074,0.073,0.072,0.072,0.071,0.072
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,0.028,0.029,0.028,0.025,0.025,0.026,0.025,0.026,0.027,0.026,0.027,0.029
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,0.008,0.009,0.009,0.009,0.009,0.009,0.008,0.008,0.007,0.006,0.006,0.006
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,0.074,0.078,0.072,0.07,0.052,0.041,0.04,0.04,0.037,0.035,0.035,0.036
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,0.011,0.012,0.011,0.011,0.011,0.011,0.01,0.011,0.011,0.01,0.01,0.01
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,0.045,0.047,0.043,0.042,0.023,0.012,0.014,0.013,0.011,0.011,0.011,0.011
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,0.01,0.011,0.01,0.009,0.009,0.009,0.009,0.009,0.008,0.008,0.008,0.008
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.005,0.005,0.005,0.005,0.005
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",0.24,0.247,0.221,0.214,0.213,0.196,0.186,0.182,0.172,0.159,0.147,0.131
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NS,NS,NS,NS
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",0.097,0.099,0.086,0.083,0.083,0.078,0.074,0.072,0.068,0.065,0.058,0.055
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",0.056,0.056,0.05,0.048,0.046,0.044,0.041,0.04,0.036,0.032,0.029,0.024
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",0.024,0.024,0.021,0.019,0.019,0.017,0.016,0.015,0.014,0.013,0.011,0.01
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",0.03,0.027,0.028,0.03,0.031,0.028,0.028,0.026,0.025,0.023,0.025,0.023
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",0.006,0.006,0.005,0.004,0.005,0.004,0.005,0.005,0.004,0.003,0.002,0.002
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",0.025,0.033,0.028,0.028,0.029,0.023,0.021,0.023,0.022,0.021,0.021,0.016
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,1.547,1.72,1.581,1.473,1.428,1.416,1.33,1.284,1.155,1.118,1.095,1.103
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,0.082,0.091,0.091,0.088,0.092,0.093,0.087,0.091,0.095,0.091,0.086,0.092
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,0.996,1.121,1.024,0.915,0.891,0.901,0.842,0.765,0.659,0.629,0.617,0.637
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,0.151,0.152,0.138,0.141,0.126,0.111,0.109,0.131,0.13,0.126,0.109,0.106
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,0.232,0.266,0.254,0.258,0.244,0.242,0.232,0.234,0.21,0.211,0.218,0.206
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,0.05,0.049,0.036,0.034,0.035,0.031,0.021,0.023,0.024,0.029,0.031,0.03
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,0.02,0.021,0.02,0.019,0.02,0.021,0.02,0.021,0.02,0.018,0.018,0.018
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,0.015,0.019,0.018,0.017,0.022,0.018,0.019,0.02,0.018,0.015,0.016,0.015
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,0.499,0.51,0.5,0.486,0.491,0.5,0.483,0.496,0.487,0.487,0.485,0.496
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,0.013,0.013,0.014,0.013,0.013,0.011,0.011,0.01,0.008,0.01,0.008,0.013
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,0.132,0.136,0.136,0.132,0.129,0.135,0.128,0.134,0.142,0.134,0.14,0.143
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",0.122,0.12,0.117,0.111,0.115,0.11,0.105,0.113,0.103,0.098,0.101,0.099
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",0.021,0.024,0.022,0.022,0.022,0.022,0.023,0.023,0.02,0.02,0.022,0.021
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",0.016,0.018,0.018,0.019,0.019,0.018,0.018,0.017,0.024,0.026,0.029,0.029
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",0.048,0.049,0.043,0.041,0.039,0.042,0.044,0.045,0.038,0.048,0.037,0.039
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,0.033,0.033,0.033,0.032,0.031,0.031,0.03,0.029,0.027,0.026,0.023,0.023
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,0.113,0.116,0.116,0.114,0.123,0.129,0.124,0.124,0.123,0.124,0.124,0.128
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,0.238,0.244,0.225,0.212,0.21,0.209,0.208,0.205,0.196,0.192,0.188,0.187
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,0.041,0.039,0.036,0.036,0.037,0.037,0.037,0.038,0.029,0.029,0.027,0.024
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,0.01,0.01,0.009,0.007,0.008,0.007,0.007,0.007,0.007,0.006,0.006,0.006
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,0.098,0.105,0.096,0.09,0.089,0.088,0.088,0.088,0.088,0.085,0.081,0.085
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,0.008,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.005,0.005
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,0.055,0.054,0.051,0.048,0.045,0.047,0.048,0.043,0.046,0.046,0.048,0.045
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,0.017,0.018,0.016,0.015,0.015,0.015,0.015,0.017,0.015,0.015,0.014,0.016
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,0.006,0.007,0.007,0.006,0.007,0.005,0.004,0.004,0.004,0.004,0.004,0.004
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,0.051,0.056,0.049,0.049,0.051,0.048,0.048,0.047,0.046,0.042,0.043,0.039
