Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",801.38,792.219,741.393,668.407,756.969,694.972,804.336,884.525,913.548,763.231,488.342,398.557
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",185.752,186.195,185.42,187.985,194.605,196.359,199.876,213.488,207.782,212.563,201.559,191.375
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",6464.577,5357.888,5304.242,5831.608,6784.461,5573.863,5384.899,5412.663,5532.655,5707.964,5650.844,5167.223
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",1564.988,1695.846,1742.413,1841.886,1935.392,1925.21,1535.734,1658.712,1786.515,1698.784,2017.566,1935.783
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,200464.323,215011.711,221611.55,221049.688,225626.261,231502.32,235293.292,241155.218,230856.544,245443.13,259800.521,267018.981
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,8279.365,8571.79,9909.181,10854.947,12286.877,13121.314,13920.215,15885.392,18373.487,19590.467,20155.143,22725.121
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,151446.801,163830.873,168895.878,161935.107,164435.394,169636.29,171895.089,168233.727,153845.257,162499.775,172410.094,178083.496
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,7109.539,7283.751,6666.905,7789.22,7338.109,7712.098,8511.307,9891.106,10596.766,11421.432,11750.239,12387.803
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,15879.172,17098.44,18899.734,21031.443,21808.703,23177.332,24106.335,25962.027,26011.949,29071.174,32487.188,30482.716
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,178.838,175.951,173.305,165.484,178.325,171.305,190.799,211.169,224.435,210.7,168.016,163.612
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,3114.552,3171.394,3468.049,3694.038,4134.51,4511.975,4629.718,5441.869,5719.728,5506.162,5651.42,5784.144
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,12243.846,12568.396,11104.13,12981.603,12584.831,10421.009,9260.619,12350.214,12819.973,13892.373,13707.745,14097.103
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,2212.21,2311.116,2494.368,2597.846,2859.512,2750.997,2779.21,3179.714,3264.949,3251.047,3470.676,3294.986
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías,68330.012,67721.107,74239.185,79639.771,86908.163,90410.797,92955.479,103420.765,111848.262,123341.764,132381.751,138290.813
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,1040.804,1047.518,1294.547,1373.231,1385.196,1259.169,1341.578,1384.693,1251.995,1719.732,1385.123,2379.939
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,13623.325,13525.076,15213.376,16319.758,17220.068,18428.741,18753.172,21214.6,23856.062,24553.615,27225.577,28091.388
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",7978.524,7688.994,8458.097,8944.545,10031.264,9939.206,10276.209,11892.771,12291.518,12851.103,14482.013,14559.234
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",1986.45,2128.43,2288.093,2521.882,2740.09,2827.364,3116.172,3397.67,3241.776,3581.481,4275.905,4170.574
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",1611.877,1762.636,1998.298,2243.426,2460.886,2344.711,2519.416,2613.521,4100.578,4735.004,5698.933,5763.455
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",4635.354,4480.274,4490.295,4838.036,4936.794,5448.617,5972.755,6731.099,6248.487,8584.516,7184.637,7626.039
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,3021.113,2933.068,3300.759,3503.829,3813.517,3911.256,4045.71,4282.645,4426.962,4665.986,4531.231,4706.883
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,9474.879,9489.562,10414.722,11192.498,12735.128,13586.485,13987.013,15056.363,16611.811,18617.764,19992.551,21091.172
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,133.3,167.81,175.548,228.262,223.91,218.248,235.318,229.959,208.393,214.198,244.453,216.555
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,24824.386,24497.739,26605.45,28474.304,31361.31,32447,32708.136,36617.444,39610.68,43818.365,47361.328,49685.574
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,34321.9,33812.845,34758.148,36634.136,39604.933,40565.877,43761.119,47064.917,49281.968,52910.927,55422.884,56557.431
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,6968.814,6386.732,6566.468,7155.083,7992.547,8182.66,8753.049,9978.861,8497.719,9496.489,9575.856,8685.027
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,1540.598,1390.155,1384.879,1324.452,1480.439,1449.965,1552.41,1514.224,1644.891,1624.63,1801.687,1777.888
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,13768.09,14233.456,14535.598,15230.008,16439.663,16863.168,18534.513,20255.768,22358.018,23961.528,24572.058,26366.563
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,213.991,202.703,200.272,208.34,231.199,235.971,247.834,242.748,256.082,249.836,273.319,277.862
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,206.244,205.079,214.661,220.233,247.196,253.536,266.466,265.688,282.77,287.299,313.207,320.499
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,1540.376,1545.097,1593.263,1697.483,1822.233,1750.547,1836.501,1910.936,2062.449,1988.596,1967.221,2091.901
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,6442.114,6190.052,6502.674,6776.541,7088.441,7533.978,8354.316,8030.58,9164.178,10095.504,11406.013,10944.187
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,2857.693,2833.323,2862.237,3050.115,3233.613,3380.152,3629.151,4216.542,4315.729,4533.181,4736.888,5269.477
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,774.432,809.063,876.285,956.7,1027.116,893.602,569.421,617.205,669.891,655.777,758.377,802.655
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,9.548,17.185,21.811,15.181,42.486,22.298,17.458,32.365,30.241,18.087,18.258,21.372
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,7222.622,7605.878,7968.028,8571.723,9132.885,9433.853,9569.698,10334.425,10107.608,10176.096,11199.494,11056.203
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,556.861,610.537,637.254,692.895,754.037,699.756,815.896,865.17,956.667,1077.071,1271.072,1198.249
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,560.534,545.681,537.95,562.711,635.042,643.326,639.408,729.189,719.519,735.892,846.556,866.892
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,101.781,108.409,114.938,125.108,134.066,139.187,146.684,152.871,160.211,169.329,177.724,188.317
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,268.168,261.118,282.717,296.545,355.588,380.1,368.832,395.266,434.977,468.194,479.65,486.38
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,5707.409,6046.681,6365.664,6862.768,7220.416,7535.502,7561.311,8150.866,7799.395,7688.273,8379.425,8274.495
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,27.869,33.452,29.505,31.696,33.736,35.982,37.567,41.063,36.839,37.337,45.067,41.87
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,17717.894,18815.008,19741.307,21652.288,23691.524,24903.698,26633.061,28171.533,29295.781,30574.411,32799.501,33753.055
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,9151.889,9784.785,10199.15,11332.682,12516.545,13141.998,14010.044,14770.857,15516.922,16160.356,17044.968,17546.141
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,4794.032,5023.11,5313.759,5650.366,6098.598,6504.302,6959.093,7251.74,7678.898,8095.896,8913.094,9524.817
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,3377.48,3595.741,3802.203,4232.865,4616.172,4771.472,5138.834,5595.504,5525.49,5714.877,6212.905,6032.926
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,394.493,411.372,426.195,436.375,460.209,485.926,525.09,553.432,574.471,603.282,628.534,649.171
Millones de pesos a precios corrientes|Total cultura|Producción cultural de los hogares,66572.505,64451.014,71756.799,79547.041,84546.193,88610.368,92162.131,99844.995,110210.571,120800.104,130952.342,136436.422
Estructura porcentual|Total del país,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual|Total cultura,3.746,3.963,3.798,3.589,3.48,3.507,3.4,3.413,3.256,3.181,3.169,3.148
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas,3.193,3.41,3.238,3.027,2.928,2.94,2.844,2.843,2.672,2.598,2.579,2.555
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,0.058,0.056,0.052,0.051,0.046,0.042,0.038,0.04,0.045,0.038,0.049,0.046
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.003
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,0.021,0.021,0.02,0.019,0.018,0.018,0.017,0.018,0.017,0.016,0.017,0.017
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Comercio de artes plásticas y visuales,0.023,0.021,0.019,0.019,0.015,0.012,0.011,0.013,0.017,0.013,0.023,0.02
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,0.006,0.006,0.006,0.006,0.006,0.005,0.003,0.003,0.003,0.003,0.003,0.003
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,0.173,0.174,0.172,0.167,0.167,0.175,0.171,0.173,0.177,0.175,0.175,0.175
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,0.135,0.135,0.133,0.131,0.131,0.138,0.136,0.137,0.139,0.14,0.139,0.138
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,0.023,0.024,0.023,0.021,0.021,0.022,0.022,0.023,0.025,0.024,0.025,0.027
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,0.011,0.012,0.012,0.012,0.011,0.012,0.009,0.009,0.009,0.008,0.007,0.008
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,0.058,0.063,0.059,0.058,0.047,0.041,0.039,0.039,0.038,0.036,0.036,0.038
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,0.003,0.004,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,0.009,0.009,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.007
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,0.013,0.014,0.014,0.013,0.013,0.013,0.013,0.013,0.012,0.012,0.011,0.012
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,0.024,0.025,0.023,0.023,0.014,0.008,0.008,0.009,0.008,0.007,0.008,0.007
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,0.008,0.009,0.009,0.009,0.008,0.008,0.007,0.006,0.007,0.006,0.006,0.006
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",0.179,0.176,0.161,0.156,0.157,0.145,0.135,0.133,0.126,0.116,0.107,0.094
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",0.041,0.043,0.04,0.038,0.039,0.037,0.035,0.035,0.033,0.031,0.028,0.026
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",0.036,0.037,0.035,0.033,0.031,0.031,0.029,0.028,0.026,0.023,0.021,0.017
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",0.013,0.013,0.011,0.01,0.01,0.009,0.009,0.008,0.008,0.008,0.007,0.006
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",0.013,0.015,0.014,0.013,0.013,0.014,0.014,0.014,0.014,0.013,0.013,0.012
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",0.007,0.007,0.006,0.005,0.005,0.004,0.005,0.005,0.005,0.004,0.002,0.002
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",0.054,0.046,0.041,0.041,0.044,0.036,0.032,0.031,0.029,0.028,0.025,0.022
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",0.013,0.015,0.014,0.013,0.013,0.012,0.009,0.009,0.009,0.008,0.009,0.008
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,1.665,1.844,1.728,1.561,1.471,1.48,1.419,1.378,1.223,1.184,1.169,1.16
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,0.069,0.074,0.077,0.077,0.08,0.084,0.084,0.091,0.097,0.095,0.091,0.099
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,1.258,1.405,1.317,1.144,1.072,1.084,1.037,0.961,0.815,0.784,0.776,0.774
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,0.059,0.062,0.052,0.055,0.048,0.049,0.051,0.057,0.056,0.055,0.053,0.054
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,0.132,0.147,0.147,0.149,0.142,0.148,0.145,0.148,0.138,0.14,0.146,0.132
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,0.026,0.027,0.027,0.026,0.027,0.029,0.028,0.031,0.03,0.027,0.025,0.025
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,0.102,0.108,0.087,0.092,0.082,0.067,0.056,0.071,0.068,0.067,0.062,0.061
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,0.018,0.02,0.019,0.018,0.019,0.018,0.017,0.018,0.017,0.016,0.016,0.014
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,0.568,0.581,0.579,0.562,0.567,0.578,0.561,0.591,0.593,0.595,0.596,0.601
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,0.009,0.009,0.01,0.01,0.009,0.008,0.008,0.008,0.007,0.008,0.006,0.01
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,0.113,0.116,0.119,0.115,0.112,0.118,0.113,0.121,0.126,0.118,0.123,0.122
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",0.066,0.066,0.066,0.063,0.065,0.064,0.062,0.068,0.065,0.062,0.065,0.063
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",0.017,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.017,0.017,0.019,0.018
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",0.013,0.015,0.016,0.016,0.016,0.015,0.015,0.015,0.022,0.023,0.026,0.025
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",0.039,0.038,0.035,0.034,0.032,0.035,0.036,0.038,0.033,0.041,0.032,0.033
