Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",17465.056,15462.247,14858.709,15140.506,15239.656,14727.298,14504.611,14847.294,14090.953,13340.384,12359.539,10283.377
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",7519.578,6575.056,6282.285,6093.482,6143.464,5849.799,5490.791,5335.431,5362.219,5414.707,4862.307,4145.679
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",7924.921,7568.57,8791.398,9388.463,9725.18,9367.72,10382.155,9576.727,10027.906,9545.442,10758.941,9879.476
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",1587.184,1539.786,1414.641,1381.138,1528.443,1448.076,1606.792,1703.345,1653.223,1313.819,804.325,653.155
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",450.074,433.987,423.088,434.073,438.88,444.14,449.13,473.216,446.241,434.056,393.399,367.894
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",7600.896,7313.962,7809.38,8486.128,8459.677,7579.915,7084.089,8160.349,8637.856,8434.976,8663.848,6584.176
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,394390.202,401990.869,410066.896,433080.166,467985.048,475138.869,481352.934,534890.232,583491.384,625420.67,654748.316,672627.693
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,27110.902,24757.086,26224.839,27616.018,30487.425,31175.113,31082.575,33392.626,37919.493,40641.815,41308.026,43131.05
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,223309.303,239083.935,237645.647,247310.874,288302.891,302240.182,309651.165,350160.775,402102.822,437141.182,462835.669,485674.097
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,45399.856,39478.922,43411.831,48070.216,42042.936,37182.376,39279.137,45776.891,44870.944,44634.34,40271.821,40439.565
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,71973.881,75362.249,80079.213,86950.955,83365.419,81174.711,80778.07,84346.588,77309.824,81083.327,86135.333,79588.811
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,14535.132,11648.008,10510.857,10328.388,10658.915,10372.683,6805.364,6670.533,6581.544,8403.635,9591.579,9815.063
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,6199.918,5951.788,6172.106,6373.578,6696.857,7117.675,7363.881,7509.433,7829.19,7625.891,7902.527,7699.732
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,5861.21,5708.881,6022.403,6430.137,6430.605,5876.129,6392.742,7033.386,6877.567,5890.48,6703.361,6279.375
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías,159223.486,151094.196,160940.292,161368.212,168524.697,167888.069,167389.032,177107.722,181320.46,186396.39,192092.515,190714.034
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,3521.223,3193.163,3673.537,3822.741,3856.284,3726.041,3718.632,3759.638,3161.603,4195.017,3398.851,5634.878
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,42956.643,40701.163,43291.914,43082.359,44598.67,45398.824,44374.272,47786.54,52015.755,51090.499,54983.486,54003.461
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",37317.036,35810.551,38292.145,38464.876,40549.228,36995.617,37563.157,40298.183,38747.595,36955.902,39127.307,36504.415
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",6697.456,6533.138,6625.988,6965.516,7384.94,7500.006,7949.816,8186.234,7528.787,7777.578,8903.884,8054.818
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",5457.657,5388.855,5805.036,5894.245,6100.52,5982.394,6487.753,6654.404,9660.324,10626.004,12284.646,11850.816
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",13969.117,12965.388,13416.32,13349.813,13295.273,14156.902,15219.522,16178.755,14197.631,18095.97,14271.244,14548.231
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,10501.549,9549.842,10345.753,10343.4,10695.125,10441.015,10404.387,10450.12,10515.739,10290.684,9516.977,9212.675
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,38399.026,36555.87,39075.293,39006.19,41606.11,43276.008,41132.554,43248.856,45077.487,46961.513,49163.069,50576.198
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,403.779,396.226,414.306,439.072,438.547,411.262,538.939,544.992,415.539,403.223,443.051,328.542
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,71173.15,67683.425,67503.054,68229.702,69867.738,70119.459,72062.694,74133.297,76302.574,78062.676,80208.057,78865.599
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,11876.665,10700.646,10833.167,11273.902,12402.249,12413.479,12660.474,13677.211,11094.24,11984.385,11716.424,10642.672
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,3021.073,2649.357,2533.39,2365.604,2541.493,2461.096,2556.836,2416.311,2570.151,2505.896,2666.609,2555.643
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,28875.247,28900.017,28841.616,28759.32,29305.036,29434.941,30517.878,31943.395,34091.332,34040.302,33821.626,34948.223
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,508.461,467.196,448.906,454.958,491.462,497.049,510.037,481.844,495.164,471.363,493.612,485.653
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,336.67,316.268,316.517,315.525,341.487,347.202,355.251,342.583,356.037,352.78,371.41,369.377
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,2460.4,2368.949,2355.954,2420.285,2502.058,2315.22,2383.804,2391.65,2486.296,2254.595,2134.059,2182.204
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,17145.828,15678.694,15581.1,15700.654,15405.72,15842.841,16587.24,15539.645,17751.814,18926.698,20840.012,19194.716
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,5259.97,4956.367,4857.679,5092.366,5023.971,5113.413,5301.923,5957.464,5999.529,6073.031,6348.551,6775.568
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,1688.836,1645.931,1734.725,1847.088,1854.262,1694.218,1189.251,1383.194,1458.011,1453.626,1815.754,1711.543
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,15792.639,15446.325,15947.719,16704.855,17097.731,15986.101,16131.487,16832.913,17467.88,17002.634,17876.245,15954.163
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,996.736,1036.988,1021.853,1064.59,1119.432,1093.953,1158.823,1168.083,1219.773,1282.173,1459.54,1348.389
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,1705.744,1618.745,1531.882,1588.022,1747.132,1672.82,1581.087,1725.782,1679.564,1639.017,1741.513,1709.192
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,201.767,202.171,202.37,209.029,211.45,216.496,224.29,224.506,229.269,231.867,231.001,231.867
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,625.835,575.136,588.894,608.924,687.762,696.527,662.417,684.02,726.509,746.71,740.448,716.091
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,12262.557,12013.285,12602.72,13234.29,13331.955,12306.305,12504.87,13030.522,13612.765,13102.867,13703.743,11948.624
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,29087.739,29420.031,29061.993,30304.583,30801.254,30854.767,31320.334,31691.51,32350.457,33108.209,34076.316,34293.445
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,14276.411,14497.127,14103.827,14952.262,15107.277,14970.074,15124.002,15426.993,15736.492,16162.1,16526.65,16543.94
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,8473.148,8527.386,8643.962,8810.413,9076.532,9266.815,9520.561,9520.778,9753.937,9956.078,10460.403,10680.594
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,5658.975,5730.566,5649.952,5888.793,5952.768,5945.644,5981.539,6046.095,6169.317,6299.338,6397.537,6388.634
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,679.205,664.952,664.252,653.115,664.677,672.234,694.232,697.644,690.711,690.693,691.726,680.277
Millones de pesos a precios de 2013|Total cultura|Producción cultural de los hogares,95916.44,88535.249,93117.162,97809.524,100025.066,100466.317,100582.37,103438.557,108719.403,111881.192,117669.322,116753.115
Variación anual|Total del país,NA,-7.84,7.115,3.554,3.9,0.976,3.447,3.412,2.07,2.8,2.455,-0.125
Variación anual|Total cultura,NA,-2.571,2.533,3.891,4.538,-0.178,0.79,7.235,6.152,4.403,4.531,0.477
Variación anual|Total cultura|Subtotal de áreas generales y específicas,NA,-1.974,2.243,3.761,4.797,-0.247,0.865,7.724,6.263,4.56,4.465,0.608
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,NA,-13.901,-1.903,8.4,-9.803,-9.689,-3.626,6.658,15.401,-10.209,55.584,-1.781
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,NA,-10.232,1.714,5.812,1.7,-3.228,4.013,10.565,-1.266,0.926,27.965,2.409
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,NA,-15.867,-4.312,8.638,-13.414,-11.475,-1.24,3.47,7.605,-2.717,66.2,-2.848
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,NA,-9.324,7.04,9.695,-1.182,-4.458,8.144,14.178,56.954,-34.212,30.223,2.519
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,NA,-2.625,5.518,6.599,0.331,-8.63,-43.532,19.9,13.094,-12.845,41.978,-3.535
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,NA,-5.49,3.343,2.956,4.77,1.295,0.068,4.426,6.995,2.979,1.962,0.266
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,NA,0.908,0.9,0.887,1.132,1.183,-1.096,1.108,1.101,0.99,0.975,0.971
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,NA,-6.815,3.622,5.133,5.984,1.926,1.02,3.507,6.353,4.2,1.78,-1.2
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,NA,-3.614,2.424,-3.894,2.663,2.714,1.152,8.085,9.652,2.408,4.721,3.827
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,NA,0.692,10.261,19.186,-5.45,-4.367,1.34,-0.68,1.527,-0.026,-2.072,-1.091
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",NA,-3.056,5.143,2.271,8.251,2.266,-2.518,1.223,6.277,4.686,-3.422,4.317
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,NA,-4.877,-9.004,2.628,9.248,1.362,1.455,2.236,7.023,7.032,-0.141,-1.844
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,NA,-1.699,5.004,5.342,0.815,-7.175,-10.941,2.934,4.676,-7.995,-4.731,1.159
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,NA,-1.967,5.532,5.005,-22.973,-20.513,1.953,0.116,-1.202,-0.296,5.794,3.427
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,NA,-2.266,-0.504,6.753,5.472,-1.719,-5.272,10.145,1.499,1.672,6.248,0.148
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,NA,-3.001,8.919,5.537,-41.616,-44.867,19.106,-8.663,-9.118,-0.953,12.503,6.514
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,NA,0.899,0.893,0.884,1.169,1.155,1.099,1.088,1.077,1.065,0.957,0.948
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,NA,6.853,-0.812,8.568,-2.509,9.146,-15.3,0,2.479,-2.074,10.353,22.388
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,NA,-1.546,5.007,4.569,1.004,-6.745,-13.604,3.044,7.298,-4.468,-1.601,3.26
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",NA,-8.84,-2.426,1.654,3.081,-4.353,-0.243,0.784,-1.225,-1.495,-4.678,-10.905
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",NA,6.901,-1.246,-0.915,-4.015,3.884,1.401,4.142,-6.913,-6.917,-10.492,-6.959
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",NA,-9.277,-8.25,-1.012,5.685,-3.253,-1.009,-0.285,-3.571,3.124,-9.178,-3.162
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",NA,-11.468,-3.903,1.897,0.655,-3.362,-1.512,2.363,-5.094,-5.327,-7.352,-16.798
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",NA,-12.561,-4.453,-3.005,0.82,-4.78,-6.137,-2.829,0.502,0.979,-10.202,-14.738
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",NA,-4.497,16.157,6.791,3.586,-3.676,10.829,-7.758,4.711,-4.811,12.713,-8.174
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",NA,-2.986,-8.127,-2.368,10.665,-5.258,10.96,6.009,-2.943,-20.53,-38.78,-18.795
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",NA,-3.574,-2.511,2.596,1.107,1.199,1.124,5.363,-5.7,-2.731,-9.367,-6.483
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",NA,-3.775,6.774,8.666,-0.312,-10.399,-6.541,15.193,5.852,-2.349,2.713,-24.004
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,NA,1.927,2.009,5.612,8.06,1.529,1.308,11.122,9.086,7.186,4.689,2.731
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,NA,-8.682,5.929,5.305,10.398,2.256,-0.297,7.432,13.556,7.179,1.639,4.413
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,NA,7.064,-0.602,4.067,16.575,4.834,2.452,13.082,14.834,8.714,5.878,4.934
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,NA,-13.042,9.962,10.731,-12.538,-11.561,5.639,16.543,-1.979,-0.527,-9.774,0.417
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,NA,4.708,6.259,8.581,-4.124,-2.628,-0.489,4.418,-8.343,4.881,6.231,-7.6
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,NA,-19.863,-9.763,-1.736,3.2,-2.685,-34.391,-1.981,-1.334,27.685,14.136,2.33
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,NA,-4.002,3.702,3.264,5.072,6.284,3.459,1.977,4.258,-2.597,3.628,-2.566
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,NA,-2.599,5.492,6.77,0.007,-8.622,8.792,10.021,-2.215,-14.352,13.8,-6.325
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,NA,-5.106,6.517,0.266,4.435,-0.378,-0.297,5.806,2.379,2.799,3.056,-0.718
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,NA,-9.317,15.044,4.062,0.877,-3.377,-0.199,1.103,-15.907,32.686,-18.979,65.788
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,NA,-5.251,6.365,-0.484,3.52,1.794,-2.257,7.69,8.85,-1.779,7.62,-1.782
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",NA,-4.037,6.93,0.451,5.419,-8.764,1.534,7.281,-3.848,-4.624,5.876,-6.703
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",NA,-2.453,1.421,5.124,6.021,1.558,5.997,2.974,-8.031,3.305,14.481,-9.536
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",NA,-1.261,7.723,1.537,3.5,-1.936,8.447,2.569,45.172,9.996,15.609,-3.531
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",NA,-7.185,3.478,-0.496,-0.409,6.481,7.506,6.303,-12.245,27.458,-21.136,1.941
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,NA,-9.063,8.334,-0.023,3.4,-2.376,-0.351,0.44,0.628,-2.14,-7.519,-3.197
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,NA,-4.8,6.892,-0.177,6.665,4.014,-4.953,5.145,4.228,4.18,4.688,2.874
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,NA,-1.871,4.563,5.978,-0.12,-6.222,31.045,1.123,-23.753,-2.964,9.877,-25.846
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,NA,-4.903,-0.266,1.076,2.401,0.36,2.771,2.873,2.926,2.307,2.748,-1.674
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,NA,-9.902,1.238,4.068,10.008,0.091,1.99,8.031,-18.885,8.023,-2.236,-9.165
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,NA,-12.304,-4.377,-6.623,7.435,-3.163,3.89,-5.496,6.367,-2.5,6.413,-4.161
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,NA,0.086,-0.202,-0.285,1.898,0.443,3.679,4.671,6.724,-0.15,-0.642,3.331
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,NA,-8.116,-3.915,1.348,8.024,1.137,2.613,-5.528,2.764,-4.807,4.72,-1.612
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,NA,-6.06,0.079,-0.313,8.228,1.674,2.318,-3.566,3.927,-0.915,5.281,-0.547
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,NA,-3.717,-0.549,2.731,3.379,-7.467,2.962,0.329,3.957,-9.319,-5.346,2.256
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,NA,-8.557,-0.622,0.767,-1.878,2.837,4.699,-6.316,14.236,6.618,10.109,-7.895
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,NA,-5.772,-1.991,4.831,-1.343,1.78,3.687,12.364,0.706,1.225,4.537,6.726
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,NA,-2.541,5.395,6.477,0.388,-8.631,-29.805,16.308,5.409,-0.301,24.912,-5.739
