Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",8244.027,7459.346,7021.544,6827.66,7155.254,6881.371,6873.401,6557.515,6375.803,6566.155,6211.562,5802.02
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",7600.272,7313.808,7807.073,8485.408,8459.496,7579.903,6788.214,7791.584,8296.452,7999.902,8663.848,6584.176
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,321960.012,329720.895,335735.282,354838.248,384939.361,396760.19,405017.433,450018.635,493772.814,528655.838,554539.645,568084.095
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,22895.026,20892.585,21756.727,23066.836,24638.672,25595.84,26406.507,28626.846,32561.147,35020.245,35591.264,37173.788
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,193289.162,207389.909,207259.745,215501.243,250794.974,263145.752,269724.351,305070.618,350317.034,380970.997,402815.389,420339.965
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,22008.75,19917.756,19798.311,23102.204,20554.325,20674.108,22844.457,24492.544,23978.105,23235.44,22486.227,23428.148
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,54400.723,55064.918,58244.339,61772.437,60634.142,61057.632,59949.502,63763.173,59604.649,62951.772,66389.211,59719.771
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,462.737,438.847,431.939,429.449,445.46,449.856,484.845,513.998,507.56,472.276,397.185,390.811
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,6180.753,5929.166,6148.38,6348.678,6676.635,7095.329,7336.699,7477.834,7794.533,7593.98,7868.898,7668.782
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,16861.919,14378.97,16076.811,18196.403,14765.555,12865.552,12009.879,13171.103,12256.773,12602.669,12288.11,13083.455
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,5860.942,5708.744,6019.03,6420.998,6429.598,5876.121,6261.193,6902.519,6753.013,5808.459,6703.361,6279.375
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías,151419.051,143653.525,153027.284,153416.749,160299.459,159652.001,159082.193,168245.365,172352.23,177166.423,182650.276,181297.557
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,2456.061,2227.238,2562.301,2666.37,2689.767,2598.922,2593.754,2622.356,2205.225,2926.034,2370.706,3930.34
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,30148.108,28504.234,30370.648,30263.205,31277.814,31867.91,31187.25,33590.313,36427.432,35678.166,38275.864,37546.884
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",25913.195,24836.739,26541.077,26621.815,28127.18,25751.345,26172.324,28063.986,27012.123,25818.965,27278.726,25525.931
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",4710.325,4597.546,4661.503,4893.446,5187.292,5265.755,5584.373,5751.672,5283.083,5455.503,6235.849,5651.444
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",3839.555,3793.391,4086.581,4148.854,4295.119,4211.382,4567.874,4662.773,6797.364,7477.408,8642,8335.949
"Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",9721.242,9028.437,9335.154,9288.333,9252.312,9847.794,10591.098,11252.228,9870.28,12580.478,9921.377,10116.5
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,7581.003,6939.962,7520.469,7513.8,7775.908,7633.376,7589.129,7650.585,7692.776,7547.435,7000.941,6772.478
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,28556.084,27120.412,29009.593,28930.278,30878.328,32005.891,30384.756,31916.284,33261.747,34609.255,36212.136,37142.142
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,403.765,396.204,414.258,439.022,438.539,411.262,531.953,539.175,413.573,399.687,443.051,328.542
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,38089.713,36209.362,38525.7,38651.626,40377.2,40058.364,39879.682,42195.993,43388.627,44673.492,46269.626,45947.347
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,69273.346,65911.807,65702.815,66376.799,67887.319,68144.436,69851.399,71617.209,74084.574,75710.441,77996.517,76734.532
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,10748.828,9671.712,9758.182,10190.218,11161.17,11196.765,11417.438,12226.506,9911.529,10714.999,10460.177,9515.05
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,3021.003,2649.292,2533.326,2365.538,2541.425,2461.029,2556.774,2416.246,2570.086,2505.842,2666.554,2555.592
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,28793.973,28813.499,28761.62,28678.162,29225.259,29353.363,30431.863,31843.372,33982.603,33922.147,33701.209,34825.452
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,460.028,422.955,406.927,412.453,444.835,450.154,461.37,435.698,447.007,425.509,445.31,438.755
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,328.21,307.013,306.585,305.246,330.768,336.001,344.197,331.394,344.568,340.224,358.205,355.499
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,2453.981,2362.492,2349.574,2413.72,2495.595,2308.883,2377.55,2384.882,2479.174,2247.105,2126.461,2174.252
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,17134.669,15653.935,15546.959,15660.746,15369.464,15814.355,16557.268,15513.904,17727.357,18897.814,20811.471,19166.916
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,4632.29,4364.126,4277.288,4484.394,4423.873,4502.141,4667.566,5245.697,5283.242,5347.907,5590.342,5966.702
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,1688.821,1645.931,1734.725,1847.088,1854.254,1694.217,1012.88,1183.386,1309.669,1288.284,1815.754,1711.543
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,11.543,20.852,27.629,19.234,40.676,27.528,24.493,36.124,29.339,20.61,21.034,24.771
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,15706.007,15345.345,15840.528,16648.407,17038.536,15914.412,15737.488,16453.053,17213.644,16877.746,17826.392,15907.839
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,930.796,958.989,965.689,1003.21,1063.478,1021.421,1070.869,1092.838,1159.843,1225.625,1386.189,1285.369
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,1689.343,1597.318,1507.7,1568.327,1723.557,1649.259,1558.867,1695.865,1659.53,1618.104,1719.046,1682.405
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,201.767,202.171,202.37,209.029,211.45,216.496,224.29,224.506,229.269,231.867,231.001,231.867
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,625.807,575.112,588.87,608.899,687.736,696.501,662.391,683.993,726.481,746.681,740.419,716.061
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,12218.821,11968.759,12536.41,13218.253,13310.169,12286.312,12173.738,12708.604,13397.325,13014.336,13703.743,11948.624
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,39.473,42.996,39.489,40.689,42.146,44.423,47.333,47.247,41.196,41.133,45.994,43.513
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,29087.739,29420.031,29061.993,30304.583,30801.254,30854.767,31320.334,31691.51,32350.457,33108.209,34076.316,34293.445
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,14276.411,14497.127,14103.827,14952.262,15107.277,14970.074,15124.002,15426.993,15736.492,16162.1,16526.65,16543.94
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,8473.148,8527.386,8643.962,8810.413,9076.532,9266.815,9520.561,9520.778,9753.937,9956.078,10460.403,10680.594
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,5658.975,5730.566,5649.952,5888.793,5952.768,5945.644,5981.539,6046.095,6169.317,6299.338,6397.537,6388.634
Millones de pesos a precios de 2013|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,679.205,664.952,664.252,653.115,664.677,672.234,694.232,697.644,690.711,690.693,691.726,680.277
Millones de pesos a precios de 2013|Total cultura|Producción cultural de los hogares,95916.44,88535.249,93117.162,97809.524,100025.066,100466.317,100582.37,103438.557,108719.403,111881.192,117669.322,116753.115
Variación anual|Total cultura,NA,-2.396,2.671,3.721,5.091,0.793,0.832,7.133,6.3,4.423,4.06,0.169
Variación anual|Total cultura|Subtotal de áreas generales y específicas,NA,-1.677,2.352,3.549,5.466,0.839,0.924,7.68,6.445,4.605,3.929,0.282
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,NA,-10.154,1.156,5.792,-5.067,-6.91,-5.199,5.959,7.784,-4.716,26.616,-2.294
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,NA,-9.602,-1.964,6.43,1.464,-0.145,1.94,5.934,-3.115,3.895,-1.946,-8.855
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,NA,-7.846,3.539,1.663,-0.723,-3.755,2.747,2.438,3.51,-0.312,9.534,-0.724
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,NA,-4.171,5.046,5.936,-6.369,-6.329,2.138,5.029,1.336,0.278,-1.408,-2.926
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Comercio de artes plásticas y visuales,NA,-19.082,-5.711,12.296,-16.396,-14.519,-0.311,8.486,22.194,-15.203,82.727,-2.16
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,NA,-2.622,5.518,6.599,0.33,-8.629,-45.593,20.6,14.147,-10.897,41.978,-3.535
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,NA,-5.456,3.299,2.884,4.006,2.022,-0.497,4.585,7.053,3.132,1.899,0.249
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,NA,0.903,0.901,0.887,1.135,1.183,-1.098,1.11,1.098,0.991,0.976,0.972
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,NA,-6.795,3.606,5.078,4.794,3.149,0.752,3.757,6.365,4.201,1.763,-1.22
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,NA,-3.616,2.43,-3.885,2.669,2.718,1.14,8.077,9.649,2.412,4.707,3.814
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,NA,-3.489,2.267,4.175,-0.651,3.63,2.565,3.829,0.571,2.264,-0.472,-0.814
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",NA,-3.059,5.145,2.271,8.247,2.271,-2.523,1.228,6.28,4.686,-3.422,4.302
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,NA,-4.877,-9.004,2.628,9.248,1.362,1.455,2.236,7.023,7.032,-0.141,-1.844
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,NA,-1.697,5.005,5.306,0.833,-7.16,-14.283,2.749,5.693,-5.157,-4.731,1.159
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,NA,5.332,23.903,37.395,-6.835,-17.161,-2.672,-4.722,1.092,-3.119,-3.027,-3.878
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,NA,-2.213,4.253,4.618,-10.483,-8.859,-3.643,1.955,2.022,0.517,3.652,5.146
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,NA,4.39,-0.791,7.429,-0.387,-4.636,3.647,3.674,0.433,2.447,3.744,-0.979
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,NA,-11.327,5.237,4.551,-2.887,0.834,-8.733,2.863,4.036,2.111,6.021,15.883
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,NA,0.899,0.893,0.884,1.169,1.156,1.099,1.088,1.077,1.065,0.957,0.948
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,NA,6.923,-0.869,8.588,-2.509,9.187,-15.3,0,2.479,-2.074,10.353,22.388
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,NA,-1.817,8.378,5.841,-35.567,-36.953,11.098,-0.084,-4.791,0.915,9.698,-0.391
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,NA,-1.539,5.007,4.569,1,-6.741,-15.407,3.078,7.869,-2.98,-1.601,3.26
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",NA,-8.216,-1.103,1.488,2.706,-4.641,-2.356,2.291,-1.032,-1.291,-4.99,-13.189
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",NA,6.572,-1.364,-0.916,-4.017,3.884,1.401,4.142,-6.913,-6.917,-10.491,-6.959
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",NA,-7.413,-1.799,-0.919,6.131,-3.418,-4.202,1.566,-3.529,3.806,-9.584,-8.975
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",NA,-11.601,-2.478,2.889,0.947,-3.025,-0.96,2.775,-5.079,-4.869,-7.139,-16.858
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",NA,-12.866,-4.454,-2.779,0.47,-4.869,-6.04,-2.917,0.859,0.545,-10.002,-14.754
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",NA,-3.26,5.526,5.162,-0.034,-4.54,6.972,-0.389,5.518,-3.601,4.675,-6.922
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",NA,-2.809,-8.2,-2.492,10.862,-5.311,11.189,6.065,-2.949,-20.821,-39.428,-18.99
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",NA,-3.398,-2.628,2.36,0.775,1.363,1.141,5.286,-5.776,-2.989,-9.433,-6.511
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",NA,-9.518,-5.869,-2.761,4.798,-3.828,-0.116,-4.596,-2.771,2.986,-5.4,-6.593
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",NA,-3.769,6.744,8.689,-0.305,-10.398,-10.445,14.781,6.48,-3.574,8.299,-24.004
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,NA,2.411,1.824,5.69,8.483,3.071,2.081,11.111,9.723,7.065,4.896,2.442
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,NA,-8.746,4.136,6.022,6.814,3.885,3.167,8.408,13.743,7.552,1.631,4.446
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,NA,7.295,-0.063,3.976,16.378,4.925,2.5,13.105,14.831,8.75,5.734,4.351
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,NA,-9.501,-0.6,16.688,-11.029,0.583,10.498,7.214,-2.1,-3.097,-3.224,4.189
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,NA,1.221,5.774,6.057,-1.843,0.698,-1.815,6.361,-6.522,5.616,5.46,-10.046
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,NA,-5.163,-1.574,-0.576,3.728,0.987,7.778,6.013,-1.253,-6.952,-15.9,-1.605
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,NA,-4.07,3.697,3.258,5.166,6.271,3.402,1.924,4.235,-2.573,3.62,-2.543
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,NA,-14.725,11.808,13.184,-18.855,-12.868,-6.651,9.669,-6.942,2.822,-2.496,6.472
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,NA,-2.597,5.435,6.678,0.134,-8.608,6.553,10.243,-2.166,-13.987,15.407,-6.325
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,NA,-5.128,6.525,0.255,4.486,-0.404,-0.357,5.76,2.441,2.793,3.095,-0.741
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,NA,-9.317,15.044,4.062,0.877,-3.377,-0.199,1.103,-15.907,32.686,-18.979,65.788
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,NA,-5.453,6.548,-0.354,3.353,1.887,-2.136,7.705,8.446,-2.057,7.281,-1.905
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",NA,-4.154,6.862,0.304,5.655,-8.447,1.635,7.228,-3.748,-4.417,5.654,-6.426
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",NA,-2.394,1.391,4.976,6.005,1.513,6.051,2.996,-8.147,3.264,14.304,-9.372
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",NA,-1.202,7.729,1.524,3.525,-1.95,8.465,2.078,45.779,10.005,15.575,-3.541
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",NA,-7.127,3.397,-0.502,-0.388,6.436,7.548,6.242,-12.282,27.458,-21.137,1.967
