Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",20.662,23.218,25.002,26.312,23.804,27.704,31.156,32.503,34.825,36.865,36.059,39.84
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,0.079,0.087,0.078,0.083,0.074,0.082,0.095,0.098,0.106,0.112,0.107,0.106
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,8.015,9.306,8.974,1.581,4.736,10.629,11.402,9.049,9.685,0.348,0.716,2.975
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,0.136,0.145,0.157,0.183,0.163,0.177,0.212,0.239,0.267,0.284,0.285,0.288
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,128.051,151.098,150.077,157.825,137.523,151.964,179.084,188.544,190.171,188.139,185.372,208.182
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,4.454,5.081,5.433,6.322,6.428,6.487,6.955,7.788,8.587,9.236,9.804,10.017
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,1.415,1.678,1.674,1.915,1.691,1.5,1.455,1.692,1.802,1.675,1.63,1.712
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,109.792,130.829,131.907,137.305,117.138,131.698,152.307,156.203,161.579,162.814,158.827,167.668
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,0.14,0.169,0.154,0.165,0.127,0.145,0.151,0.158,0.166,0.168,0.178,0.229
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,6.65,7.05,7.676,8.944,7.943,8.632,10.359,11.634,13.045,13.856,13.91,14.071
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,5.6,6.291,3.233,3.174,4.196,3.502,7.857,11.069,4.992,0.39,1.023,14.485
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",156.18,230.347,163.792,128.745,128.303,145.207,141.893,149.392,202.111,209.35,158.045,145.114
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",0.296,0.348,0.32,0.312,0.254,0.272,0.31,0.322,0.305,0.291,0.263,0.25
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",31.081,32.216,32.141,34.155,38.19,36.305,36.096,38.186,38.611,40.212,36.636,33.512
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",11.301,11.954,11.892,12.626,12.937,12.669,13.044,13.573,13.584,13.709,12.446,10.99
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",9.206,9.501,9.379,9.867,10.785,10.274,10.212,10.69,10.906,11.337,10.278,9.307
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",11.294,12.751,12.861,14.371,14.996,16.033,17.541,19.257,20.877,20.41,21.895,21.287
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",0.578,0.641,0.569,0.523,0.472,0.465,0.594,0.644,0.658,0.535,0.33,0.269
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",1.043,1.188,1.107,1.097,0.879,0.951,1.082,1.14,1.085,1.039,0.92,0.871
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",31.567,33.463,36.437,42.455,37.702,40.973,49.172,55.222,61.921,65.77,66.025,66.793
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",59.814,128.285,59.086,13.339,12.088,27.265,13.842,10.358,54.164,56.047,9.252,1.835
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,1289.744,1361.706,1132.138,1348.747,1264.397,1361.747,1372.409,1447.951,1459.883,1457.927,1487.425,1725.125
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,38.272,45.505,47.134,51.743,42.512,41.326,42.502,39.31,41.539,43.228,43.525,36.319
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,578.304,592.813,481.881,513.468,559.533,618.719,617.377,619.959,653.781,656.886,670.05,775.833
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,391.353,415.188,329.056,441.496,351.519,358.571,384.631,432.555,415.058,417.466,425.635,517.44
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,208.669,230.475,188.624,251.844,197.662,202.998,218.279,233.831,216.538,211.672,216.797,259.208
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,1.194,1.396,1.403,1.562,1.305,1.475,1.682,1.654,1.668,1.625,1.568,1.556
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,1.555,1.753,1.786,1.826,1.614,1.851,2.108,2.056,2.118,2.13,2.168,2.091
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,59.018,62.563,68.123,79.375,70.489,76.605,91.933,103.244,115.769,122.965,123.442,124.877
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,11.379,12.013,14.131,7.433,39.763,60.202,13.897,15.342,13.412,1.955,4.24,7.801
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías,185.443,196.886,213.752,249.001,229.609,248.134,290.757,325.758,361.745,385.025,384.352,389.327
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,1.685,2.088,1.645,1.859,10.135,9.616,4.512,4.296,1.284,2.158,0.002,0.509
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,183.758,194.798,212.107,247.142,219.474,238.518,286.245,321.462,360.461,382.867,384.35,388.818
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,74.949,82.448,38.384,40.257,-114.781,22.466,79.151,94.106,33.806,0.407,-82.545,-14.769
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,7.992,8.649,8.413,9.203,8.678,8.993,10.302,10.15,8.164,8.372,7.668,7.513
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,3.544,3.621,3.407,3.334,2.965,3.123,3.735,3.602,3.896,3.748,3.878,3.782
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,32.333,37.615,35.713,36.594,32.087,33.839,40.196,43.016,46.513,46.78,44.923,47.432
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,0.734,0.78,0.723,0.759,0.68,0.737,0.866,0.839,0.88,0.821,0.837,0.836
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,0.225,0.238,0.23,0.234,0.212,0.229,0.27,0.262,0.278,0.258,0.264,0.262
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,1.705,1.919,1.869,2.011,1.749,1.797,2.094,2.152,2.301,2.139,1.997,2.092
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,22.614,24.235,24.133,25.353,21.29,24.121,29.801,28.36,31.891,33.749,35.437,33.731
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,3.553,3.917,-42.707,-37.62,-182.832,-50.79,-8.805,5.2,-60.701,-95.723,-177.82,-110.728
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,2.123,1.34,6.457,0.219,0.239,0.253,0.495,0.304,0.336,NS,0.007,0.044
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,0.126,0.134,0.146,0.17,0.151,0.164,0.197,0.221,0.248,0.263,0.264,0.267
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,125.953,173.209,140.205,265.102,152.073,206.957,214.982,210.955,165.047,145.651,108.813,116.86
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,1.875,2.185,2.365,2.257,3.04,2.496,3.163,3.606,3.765,3.84,4.132,4.464
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,56.423,60.762,56.455,59.86,54.412,59.067,64.736,74.911,73.202,71.8,71.534,72.58
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,0.039,0.047,0.047,0.052,0.044,0.049,0.057,0.059,0.062,0.063,0.061,0.064
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,15.253,16.689,17.074,18.083,17.377,19.791,21.39,22.684,24.702,25.536,24.34,24.45
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,52.159,93.31,64.029,184.576,76.957,125.289,125.319,109.339,62.916,43.987,8.32,14.871
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,0.204,0.216,0.235,0.274,0.243,0.265,0.317,0.356,0.4,0.425,0.426,0.431
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,18.445,23.109,22.037,23.812,22.934,29.777,29.608,30.218,41.883,60.601,72.85,81.988
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,9.209,12.665,11.451,11.222,11.95,17.701,15.087,16.029,25.562,43.072,52.505,59.471
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,5.381,6.296,6.269,6.696,5.757,6.512,7.715,7.916,8.254,8.314,8.465,8.93
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,3.461,3.688,3.862,5.434,4.839,5.135,6.293,5.75,7.544,8.694,11.375,13.082
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,0.394,0.46,0.455,0.46,0.388,0.429,0.513,0.523,0.523,0.521,0.505,0.505
Millones de pesos a precios corrientes|Total cultura|Producción cultural de los hogares,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estructura porcentual|Total cultura,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,1.401,1.319,1.516,1.421,1.572,1.39,1.554,1.582,1.666,1.586,1.679,1.549
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,0.065,0.062,0.072,0.071,0.078,0.069,0.068,0.081,0.082,0.083,0.085,0.073
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,0.576,0.548,0.586,0.58,0.575,0.5,0.525,0.523,0.522,0.512,0.543,0.509
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,0.185,0.164,0.2,0.181,0.216,0.184,0.175,0.203,0.215,0.217,0.232,0.203
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Comercio de artes plásticas y visuales,0.477,0.451,0.567,0.57,0.608,0.558,0.621,0.655,0.718,0.765,0.799,0.714
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,0.097,0.094,0.091,0.02,0.095,0.078,0.165,0.12,0.129,0.008,0.02,0.05
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,13.204,13.267,15.872,13.81,14.638,14.35,15.309,15.585,17.039,17.123,18.398,17.538
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,0.013,0.014,0.016,0.015,0.015,0.014,0.015,0.015,0.015,0.015,0.015,0.014
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,1.917,1.901,2.34,2.138,2.294,2.25,2.31,2.227,2.353,2.492,2.546,2.273
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,9.895,9.95,11.833,10.431,10.852,10.437,11.281,11.771,13.03,13.21,14.396,13.784
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,0.133,0.141,0.164,0.148,0.153,0.147,0.158,0.153,0.155,0.156,0.157,0.148
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",0.892,0.894,1.11,1.008,1.096,1.078,1.122,1.1,1.153,1.225,1.245,1.216
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,0.346,0.358,0.398,0.061,0.218,0.413,0.411,0.306,0.321,0.012,0.025,0.091
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,0.006,0.006,0.007,0.007,0.008,0.007,0.008,0.008,0.009,0.009,0.01,0.009
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,5.526,5.817,6.664,6.044,6.331,5.911,6.451,6.383,6.298,6.25,6.402,6.352
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,0.192,0.196,0.241,0.242,0.296,0.252,0.251,0.264,0.284,0.307,0.339,0.306
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,0.061,0.065,0.074,0.073,0.078,0.058,0.052,0.057,0.06,0.056,0.056,0.052
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,4.738,5.036,5.857,5.258,5.393,5.123,5.487,5.288,5.351,5.409,5.485,5.116
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,0.006,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.006,0.006,0.007
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,0.287,0.271,0.341,0.343,0.366,0.336,0.373,0.394,0.432,0.46,0.48,0.429
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,0.242,0.242,0.144,0.122,0.193,0.136,0.283,0.375,0.165,0.013,0.035,0.442
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",6.74,8.867,7.273,4.93,5.907,5.648,5.111,5.057,6.694,6.955,5.458,4.428
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",0.013,0.013,0.014,0.012,0.012,0.011,0.011,0.011,0.01,0.01,0.009,0.008
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",1.341,1.24,1.427,1.308,1.758,1.412,1.3,1.293,1.279,1.336,1.265,1.023
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",0.488,0.46,0.528,0.484,0.596,0.493,0.47,0.459,0.45,0.455,0.43,0.335
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",0.397,0.366,0.416,0.378,0.497,0.4,0.368,0.362,0.361,0.377,0.355,0.284
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",0.487,0.491,0.571,0.55,0.69,0.624,0.632,0.652,0.691,0.678,0.756,0.65
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",0.025,0.025,0.025,0.02,0.022,0.018,0.021,0.022,0.022,0.018,0.011,0.008
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",0.045,0.046,0.049,0.042,0.04,0.037,0.039,0.039,0.036,0.035,0.032,0.027
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",1.362,1.288,1.618,1.626,1.736,1.594,1.771,1.869,2.051,2.185,2.28,2.038
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",2.581,4.938,2.624,0.511,0.556,1.061,0.499,0.351,1.794,1.862,0.32,0.056
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,55.66,52.42,50.273,51.652,58.209,52.967,49.439,49.016,48.349,48.432,51.367,52.637
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,1.652,1.752,2.093,1.982,1.957,1.607,1.531,1.331,1.376,1.436,1.503,1.108
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,24.957,22.821,21.398,19.664,25.759,24.066,22.24,20.987,21.652,21.821,23.14,23.672
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,16.889,15.983,14.612,16.908,16.183,13.947,13.856,14.643,13.746,13.868,14.699,15.788
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,9.005,8.872,8.376,9.645,9.1,7.896,7.863,7.916,7.171,7.032,7.487,7.909
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,0.052,0.054,0.062,0.06,0.06,0.057,0.061,0.056,0.055,0.054,0.054,0.047
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,0.067,0.067,0.079,0.07,0.074,0.072,0.076,0.07,0.07,0.071,0.075,0.064
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,2.547,2.408,3.025,3.04,3.245,2.98,3.312,3.495,3.834,4.085,4.263,3.81
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,0.491,0.462,0.627,0.285,1.831,2.342,0.501,0.519,0.444,0.065,0.146,0.238
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,8.003,7.579,9.492,9.536,10.57,9.652,10.474,11.027,11.98,12.79,13.273,11.879
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,0.073,0.08,0.073,0.071,0.467,0.374,0.163,0.145,0.043,0.072,NS,0.016
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,7.93,7.499,9.419,9.465,10.104,9.278,10.311,10.882,11.938,12.719,13.273,11.864
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,3.234,3.174,1.704,1.542,-5.284,0.874,2.851,3.186,1.12,0.014,-2.851,-0.451
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,0.345,0.333,0.374,0.352,0.4,0.35,0.371,0.344,0.27,0.278,0.265,0.229
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,0.153,0.139,0.151,0.128,0.136,0.121,0.135,0.122,0.129,0.125,0.134,0.115
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,1.395,1.448,1.586,1.401,1.477,1.316,1.448,1.456,1.54,1.554,1.551,1.447
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,0.032,0.03,0.032,0.029,0.031,0.029,0.031,0.028,0.029,0.027,0.029,0.026
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,0.01,0.009,0.01,0.009,0.01,0.009,0.01,0.009,0.009,0.009,0.009,0.008
