Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",5448,5200,4817,4661,4126,4009,4240,4176,4077,3865,3519,3299
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",9155,8862,8892,9061,8735,8731,8728,8757,8680,8689,8980,8773
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",1228,1201,1078,1083,1104,1079,1058,998,953,810,803,764
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",530,521,501,495,505,523,527,526,471,443,401,399
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",7338,7091,7270,7507,7708,7786,7737,7764,7882,7902,7981,8035
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",6302,6351,6393,6517,6520,6169,5869,6148,6012,6263,6212,5724
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,125842,121508,112607,114292,114441,126250,129990,130786,132697,135814,135829,135297
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,15741,15148,14542,15221,14750,17024,17452,18643,20144,21491,21420,22620
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,49776,51262,48385,49293,49593,49696,51840,52515,52005,50892,49866,48903
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,24331,21624,17485,16172,16017,22967,22562,22656,23483,26031,26907,27130
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,11654,9589,7726,8483,8198,11599,11872,11995,12023,12061,12420,11820
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,337,333,318,322,330,350,349,343,344,322,336,335
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,551,554,549,558,561,557,544,539,524,498,489,480
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,13719,13258,13593,14035,14411,14556,14466,14515,14737,14774,14922,15022
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,9733,9740,10009,10208,10581,9501,10905,9580,9437,9745,9469,8987
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías,413849,386578,402526,402928,417604,426573,426562,448320,460158,480907,477918,461964
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,9383,8510,9789,10174,10262,10213,10195,9811,8342,10364,8712,11989
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,141370,131650,137796,135460,130867,132414,128509,135884,141430,139914,141252,137414
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",67720,60888,62192,61611,65412,60227,60216,64008,62898,63520,62847,59196
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",15921,15207,15125,16218,16201,16359,17096,17455,16582,16624,18815,16538
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",15981,14178,15098,15498,16162,16134,16881,17022,24540,28470,29215,25935
"Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",39946,36930,38125,38886,38910,41582,44761,52291,52791,65634,55326,48989
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,26725,25148,26586,26527,26871,26368,25655,25688,24640,23610,23187,22106
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,53335,51935,54603,53914,67065,77022,77200,79925,82057,85949,91270,92255
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,752,852,890,941,985,931,1007,1041,993,822,834,771
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,42716,41280,42322,43699,44869,45323,45042,45195,45885,46000,46460,46771
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,104959,102417,100722,100750,102613,103655,103008,105513,104938,105715,108634,107154
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,12397,12160,11980,12492,12870,13195,13731,15177,14309,13371,12354,11541
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,8103,7639,7436,7166,7268,7298,7277,6841,6725,6410,6451,6263
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,34746,34050,33364,33151,33781,33743,33555,34790,35909,37347,38987,39681
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,1381,1281,1239,1232,1239,1255,1247,1181,1149,1118,1143,1127
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,1359,1372,1383,1424,1486,1504,1501,1466,1465,1464,1495,1514
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,3778,3625,3562,3577,3665,3679,3720,3686,3701,3571,3543,3516
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,35097,34347,34055,33880,34522,35628,34986,35057,34321,34974,36618,35411
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,5664,5506,5293,5361,5307,5283,5348,5504,5514,5690,6132,6328
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,2405,2409,2381,2437,2444,2039,1612,1780,1813,1738,1879,1741
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,29,28,29,30,31,31,31,31,32,32,32,32
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,29748,29718,29976,30285,32958,32095,32669,33222,33162,32553,32596,31872
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,2382,2404,2410,2459,2540,2281,2527,2561,2554,2574,2678,2664
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,1621,1624,1539,1510,1596,1610,1556,1510,1547,1485,1511,1511
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,739,741,741,766,774,794,822,823,841,850,859,863
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,1478,1493,1440,1488,1560,1598,1621,1632,1566,1577,1580,1580
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,23481,23410,23799,24014,26438,25762,26093,26646,26603,26016,25916,25202
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,47,46,47,48,50,50,50,50,51,51,52,52
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,70483,70771,71333,72945,74369,74352,74299,74720,75373,75606,77488,77201
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,33444,33293,33016,34346,34968,34538,34649,34903,35048,34953,35126,35099
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,22513,22816,23559,23733,24298,24590,24344,24245,24652,25364,26280,26503
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,10778,10935,11051,11121,11291,11470,11528,11888,11911,11532,12214,11797
Puestos de trabajo|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,3748,3727,3707,3745,3812,3754,3778,3684,3762,3757,3868,3802
Puestos de trabajo|Total cultura|Producción cultural de los hogares,11798,9132,10671,13611,16576,17767,13883,14468,14746,15036,15407,15785
Estructura porcentual|Total cultura,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas,98.689,98.939,98.77,98.445,98.155,98.066,98.488,98.469,98.461,98.47,98.434,98.361
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,2.159,2.169,2.162,2.169,2.104,2.005,1.961,1.95,1.931,1.921,1.994,2.025
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,0.27,0.273,0.271,0.281,0.277,0.272,0.274,0.277,0.276,0.271,0.25,0.238
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,1.138,1.147,1.149,1.128,1.09,1.059,1.079,1.05,1.032,1.042,1.126,1.162
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,0.183,0.167,0.163,0.171,0.156,0.139,0.143,0.144,0.146,0.142,0.143,0.146
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Comercio de artes plásticas y visuales,0.286,0.289,0.294,0.3,0.301,0.297,0.295,0.288,0.288,0.282,0.284,0.292
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,0.282,0.293,0.286,0.289,0.281,0.238,0.17,0.191,0.189,0.183,0.191,0.187
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,1.882,1.899,1.905,1.916,2.131,1.981,1.886,1.79,1.701,1.687,1.681,1.658
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.008,0.008,0.008,0.008,0.009
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,0.279,0.281,0.283,0.283,0.271,0.265,0.258,0.245,0.244,0.244,0.24,0.245
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,0.566,0.579,0.587,0.564,0.533,0.506,0.485,0.471,0.452,0.456,0.451,0.478
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,0.03,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.031,0.032,0.033
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",0.121,0.122,0.124,0.124,0.116,0.112,0.106,0.1,0.096,0.094,0.089,0.092
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,0.096,0.095,0.084,0.087,0.088,0.081,0.08,0.079,0.081,0.082,0.085,0.089
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,0.777,0.777,0.782,0.813,1.078,0.973,0.912,0.851,0.785,0.768,0.771,0.709
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.004
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,4.64,4.852,4.841,4.85,4.741,4.682,4.716,4.608,4.655,4.589,4.581,4.695
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,0.49,0.484,0.471,0.469,0.431,0.398,0.414,0.386,0.41,0.429,0.442,0.44
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,0.149,0.151,0.155,0.155,0.151,0.158,0.156,0.155,0.158,0.141,0.146,0.145
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,3.351,3.534,3.538,3.538,3.488,3.451,3.487,3.425,3.412,3.362,3.39,3.498
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,0.039,0.042,0.042,0.043,0.041,0.04,0.038,0.038,0.039,0.033,0.034,0.032
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,0.172,0.174,0.177,0.181,0.181,0.179,0.178,0.173,0.173,0.169,0.171,0.176
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,0.439,0.468,0.459,0.465,0.449,0.457,0.443,0.431,0.462,0.455,0.398,0.404
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",7.207,7.409,7.205,7.11,6.583,6.329,6.427,6.25,6.042,5.752,5.584,5.499
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",0.031,0.034,0.034,0.033,0.032,0.033,0.033,0.032,0.028,0.026,0.023,0.023
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",1.777,1.833,1.737,1.647,1.381,1.318,1.43,1.393,1.345,1.255,1.158,1.125
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",2.065,2.146,2.098,2.08,1.975,1.896,1.897,1.822,1.74,1.625,1.568,1.548
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",0.606,0.604,0.555,0.533,0.459,0.437,0.462,0.442,0.425,0.393,0.358,0.343
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",1.018,1.03,1.025,1.035,0.972,0.951,0.951,0.927,0.906,0.884,0.913,0.911
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",0.137,0.14,0.124,0.124,0.123,0.117,0.115,0.106,0.099,0.082,0.082,0.079
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",0.059,0.061,0.058,0.057,0.056,0.057,0.057,0.056,0.049,0.045,0.041,0.041
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",0.816,0.824,0.838,0.858,0.858,0.848,0.843,0.822,0.822,0.804,0.811,0.834
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",0.701,0.738,0.737,0.745,0.726,0.672,0.639,0.651,0.627,0.637,0.631,0.594
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,13.989,14.118,12.978,13.058,12.739,13.746,14.16,13.84,13.846,13.82,13.803,14.051
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,1.75,1.76,1.676,1.739,1.642,1.854,1.901,1.973,2.102,2.187,2.177,2.349
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,5.533,5.956,5.577,5.632,5.521,5.411,5.647,5.557,5.426,5.179,5.067,5.079
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,2.705,2.512,2.015,1.848,1.783,2.501,2.458,2.398,2.45,2.649,2.734,2.818
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,1.295,1.114,0.89,0.969,0.913,1.263,1.293,1.269,1.254,1.227,1.262,1.228
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,0.037,0.039,0.037,0.037,0.037,0.038,0.038,0.036,0.036,0.033,0.034,0.035
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,0.061,0.064,0.063,0.064,0.062,0.061,0.059,0.057,0.055,0.051,0.05,0.05
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,1.525,1.54,1.567,1.604,1.604,1.585,1.576,1.536,1.538,1.503,1.516,1.56
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,1.082,1.132,1.154,1.166,1.178,1.034,1.188,1.014,0.985,0.992,0.962,0.933
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,46.003,44.916,46.393,46.036,46.487,46.446,46.465,47.443,48.013,48.937,48.566,47.976
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,1.043,0.989,1.128,1.162,1.142,1.112,1.111,1.038,0.87,1.055,0.885,1.245
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,15.715,15.296,15.882,15.477,14.568,14.417,13.998,14.38,14.757,14.238,14.354,14.271
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",7.528,7.075,7.168,7.039,7.282,6.558,6.559,6.774,6.563,6.464,6.387,6.148
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",1.77,1.767,1.743,1.853,1.803,1.781,1.862,1.847,1.73,1.692,1.912,1.718
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",1.776,1.647,1.74,1.771,1.799,1.757,1.839,1.801,2.561,2.897,2.969,2.693
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",4.44,4.291,4.394,4.443,4.331,4.528,4.876,5.534,5.508,6.679,5.622,5.088
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,2.971,2.922,3.064,3.031,2.991,2.871,2.795,2.718,2.571,2.403,2.356,2.296
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,5.929,6.034,6.293,6.16,7.466,8.386,8.409,8.458,8.562,8.746,9.275,9.581
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,0.084,0.099,0.103,0.108,0.11,0.101,0.11,0.11,0.104,0.084,0.085,0.08
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,4.748,4.796,4.878,4.993,4.995,4.935,4.906,4.783,4.788,4.681,4.721,4.857
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,11.667,11.9,11.609,11.511,11.423,11.286,11.221,11.166,10.949,10.758,11.039,11.128
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,1.378,1.413,1.381,1.427,1.433,1.437,1.496,1.606,1.493,1.361,1.255,1.199
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,0.901,0.888,0.857,0.819,0.809,0.795,0.793,0.724,0.702,0.652,0.656,0.65
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,3.862,3.956,3.845,3.788,3.76,3.674,3.655,3.682,3.747,3.8,3.962,4.121
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,0.154,0.149,0.143,0.141,0.138,0.137,0.136,0.125,0.12,0.114,0.116,0.117
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,0.151,0.159,0.159,0.163,0.165,0.164,0.164,0.155,0.153,0.149,0.152,0.157
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,0.42,0.421,0.411,0.409,0.408,0.401,0.405,0.39,0.386,0.363,0.36,0.365
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,3.901,3.991,3.925,3.871,3.843,3.879,3.811,3.71,3.581,3.559,3.721,3.678
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,0.63,0.64,0.61,0.613,0.591,0.575,0.583,0.582,0.575,0.579,0.623,0.657
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,0.267,0.28,0.274,0.278,0.272,0.222,0.176,0.188,0.189,0.177,0.191,0.181
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,3.307,3.453,3.455,3.46,3.669,3.495,3.559,3.516,3.46,3.313,3.312,3.31
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,0.265,0.279,0.278,0.281,0.283,0.248,0.275,0.271,0.266,0.262,0.272,0.277
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,0.18,0.189,0.177,0.173,0.178,0.175,0.169,0.16,0.161,0.151,0.154,0.157
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,0.082,0.086,0.085,0.088,0.086,0.086,0.09,0.087,0.088,0.086,0.087,0.09
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,0.164,0.173,0.166,0.17,0.174,0.174,0.177,0.173,0.163,0.16,0.161,0.164
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,2.61,2.72,2.743,2.744,2.943,2.805,2.842,2.82,2.776,2.647,2.634,2.617
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,0.005,0.005,0.005,0.005,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,7.835,8.223,8.221,8.334,8.279,8.096,8.093,7.907,7.864,7.694,7.874,8.018
