Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,4.162,3.948,4.582,5.127,5.533,5.647,6.087,6.727,7.413,8.224,8.742,9.019
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,2962.008,3043.629,3232.928,3460.05,3652.598,3683.852,3585.071,3918.108,4186.751,4343.489,4556.476,4935.848
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,508.506,570.212,599.936,702.741,714.402,743.289,779.751,865.926,912.993,982.127,1042.572,1039.639
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,1019.418,1045.451,1099.236,1157.967,1132.143,1161.189,1045.524,1163.171,1209.36,1252.992,1338.503,1544.627
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,342.09,365.863,381.689,395.611,410.559,422.598,435.338,454.56,489.298,517.134,538.236,561.128
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,174.705,191.892,191.91,207.758,207.009,229.736,187.818,197.033,209.409,218.34,247.476,316.438
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,202.993,192.584,223.496,250.083,269.872,275.455,296.92,328.12,361.571,401.159,426.4,439.931
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,714.296,677.627,736.661,745.89,918.613,851.585,839.72,909.298,1004.12,971.737,963.289,1034.085
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",29414.93,30544.898,30324.439,32320.199,35464.314,32467.991,33142.529,35520.936,37096.945,37700.434,37530.753,33234.348
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",97.39,109.005,111.252,111.905,111.846,117.224,119.78,132.552,127.156,125.965,114.415,107.472
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",9015.357,9052.67,9004.412,9471.792,10576.403,9847.94,9917.268,10408.23,10486.67,10966.117,10304.262,9731.602
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",7368.931,6995.33,7075.228,7502.413,7833.657,7639.431,7720.005,8234.265,8198.762,8093.867,7781.461,6743.814
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",3522.759,3320.773,3245.666,3321.058,3549.128,3330.679,3244.726,3253.002,3448.257,3473.547,3276.68,2941.142
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",2710.625,2880.133,2993.499,3265.961,3437.853,3622.833,3969.234,4003.838,4504.649,4456.485,4782.604,4662.987
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",732.535,723.14,662.95,658.249,752.055,725.404,833.378,916.803,945.5,797.499,487.511,405.708
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",195.804,197.245,200.47,211.115,216.655,222.279,230.153,252.073,245.101,252.419,235.604,225.42
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",963.553,914.146,1060.873,1187.075,1281.011,1307.508,1409.397,1557.498,1716.279,1904.194,2024.005,2088.231
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",4807.976,6352.456,5970.089,6590.631,7705.706,5654.693,5698.588,6762.675,7424.571,7630.341,8524.211,6327.972
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,123739.119,133854.041,137342.014,147706.415,161825.043,165257.87,166385.78,171856.048,176530.993,185976.172,198644.427,203303.563
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,9450.569,10103.286,10763.599,11510.008,12210.996,12474.526,12830.804,14362.13,16435.279,17617.415,18118.582,19139.731
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,68533.17,75161.642,76389.953,80458.963,91587.19,93509.462,91678.943,90021.824,91179.844,94641.402,99456.912,104510.2
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,11721.75,12237.209,11532.619,13497.445,12585.098,12962.01,14314.6,16254.055,17252.258,17618.528,17996.015,19414.837
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,28366.469,30182.738,32084.12,35034.347,36193.973,37880.3,38084.078,41066.236,41134.794,45801.579,50975.859,48205.324
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,234.785,230.097,231.327,237.334,248.718,278.551,301.577,335.543,333.929,333.218,299.462,306.91
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,1973.305,1935.648,2032.036,2134.142,2330.635,2583.354,2651.286,2609.737,2748.204,2899.673,3339.029,3277.446
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,1801.478,1709.106,1983.43,2219.379,2395.004,2444.543,2635.037,2911.93,3208.791,3560.12,3784.121,3904.199
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,1657.593,2294.315,2324.93,2614.797,4273.429,3125.124,3889.455,4294.593,4237.894,3504.237,4674.447,4544.916
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías,52308.25,51230.441,56198.355,60715.098,67359.856,69241.203,72240.689,79585.12,86325.038,94545.017,102228.02,106359.653
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,1186.502,1174.393,1350.674,1427.988,1501.867,1339.753,1361.299,1422.29,1182.745,1624.968,1400.674,2407.421
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,10002.982,9912.134,11045.135,11905.321,12639.114,13439.169,13603.702,15300.465,18636.897,19611.439,22437.728,23482.604
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",13551.782,12655.322,13829.895,14397.522,16229.881,15812.139,16156.624,18531.392,18645.515,19208.943,21373.619,21495.372
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",1849.523,1953.628,2006.836,2201.75,2379.436,2438.391,2697.725,2881.845,2815.196,3114.924,3734.652,3572.675
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",1244.754,1362.426,1512.58,1759.589,1883.945,1866.671,1983.53,1978.859,3253.06,3799.507,4657.114,4652.762
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",3932.657,3852.979,3684.323,3919.268,4093.156,4399.177,5009.734,5498.887,5131.934,7050.728,5855.791,6395.12
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,3053.23,2929.219,3290.273,3471.855,3717.321,3722.12,3833.193,3965.248,4092.349,4283.653,4143.098,4260.465
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,11743.728,11919.331,13175.409,14568.222,17298.073,18419.406,19060.438,20591.176,22324.304,24514.249,26549.745,27748.22
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,133.983,149.513,127.593,153.293,159.943,193.013,329.955,348.333,252.1,251.765,293.307,188.844
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,5609.109,5321.496,6175.637,6910.29,7457.12,7611.364,8204.489,9066.625,9990.938,11084.841,11782.292,12156.17
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,24455.892,24566.748,25297.807,25933.804,27729.725,27578.56,28784.39,29747.168,32329.349,34724.747,37785.357,38216.003
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,2391.305,2315.934,2393.442,2596.181,3064.127,3014.105,3102.728,3058.375,2467.135,2649.775,2603.846,2558.055
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,1056.901,979.077,966.682,930.671,1015.899,1011.064,1080.861,1056.788,1157.036,1165.535,1284.75,1260.829
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,11073.541,11578.745,11846.138,11955.219,12743.78,12490.195,13040.603,13931.348,15060.894,16080.474,16590.556,17594.356
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,189.351,182.737,179.96,188.493,206.634,214.183,226.943,223.08,236.607,232.716,252.605,254.529
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,74.617,69.556,70.765,71.798,79.828,82.465,88.156,86.374,92.38,90.839,98.942,97.605
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,492.975,482.587,496.672,537.289,573.15,558.336,589.831,609.915,652.301,636.374,642.891,674.641
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,7527.921,7089.159,7378.583,7636.27,7782.742,8280.377,8898.735,8669.446,10397.762,11459.474,13138.159,12540.512
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,975.627,963.786,961.502,1017.159,1094.488,1121.989,1240.52,1435.964,1473.876,1559.036,1714.254,1884.854
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,669.799,901.51,999.819,995.975,1163.952,800.615,510.375,669.647,784.492,842.906,1451.257,1342.268
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,3.855,3.657,4.244,4.749,5.125,5.231,5.638,6.231,6.866,7.618,8.097,8.354
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,5667.483,6066.377,5403.721,6262.916,7739.705,6480.559,7169.072,7587.819,9113.387,9560.77,10620.934,8959.892
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,272.571,302.46,316.54,348.341,395.863,321.665,382.308,405.478,443.825,471.972,579.271,549.543
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,824.948,836.616,824.086,886.464,1007.567,1005.933,980.521,1108.728,1124.893,1150.397,1269.491,1301.411
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,64.373,66.882,68.495,72.617,74.455,77.309,82.152,82.677,87.028,91.982,95.277,99.19
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,244.351,236.019,253.88,271.322,306.059,316.401,311.668,333.995,367.412,395.5,408.436,414.271
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,4255.02,4618.499,3933.872,4676.509,5947.491,4750.81,5403.325,5646.887,7079.15,7438.627,8255.393,6581.996
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,6.22,5.901,6.848,7.663,8.27,8.441,9.098,10.054,11.079,12.292,13.066,13.481
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,4187.833,4681.419,4746.962,5413.42,5695.407,5951.068,6387.146,7009.093,7783.565,8352.34,9394.808,9824.613
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,1252.377,1445.891,1378.719,1746.159,1796.887,1828.076,2039.91,2341.823,2705.505,3067.844,3553.988,3664.143
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,2048.723,2146.81,2272.053,2418.834,2587.984,2762.513,2936.224,3041.541,3285.384,3571.566,3920.6,4182.482
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,729.319,928.22,927.755,1078.374,1130.401,1174.171,1213.749,1420.367,1584.913,1496.832,1692.586,1746.873
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,157.414,160.498,168.435,170.053,180.135,186.308,197.263,205.362,207.763,216.098,227.634,231.115
Millones de pesos a precios corrientes|Total cultura|Producción cultural de los hogares,8778.089,8751.674,9331.463,10825.193,11668.018,11855.949,12407.213,13238.898,16337.738,17986.053,20500.556,21167.263
Estructura porcentual|Total cultura,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas,96.646,96.795,96.704,96.441,96.503,96.459,96.379,96.343,95.753,95.602,95.327,95.231
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,1.709,1.654,1.733,1.703,1.662,1.519,1.462,1.514,1.546,1.514,1.654,1.618
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,0.152,0.141,0.144,0.15,0.14,0.142,0.147,0.154,0.15,0.15,0.14,0.128
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,0.872,0.796,0.803,0.775,0.725,0.708,0.731,0.726,0.726,0.715,0.769,0.778
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,0.296,0.278,0.298,0.297,0.273,0.269,0.282,0.287,0.294,0.291,0.278,0.272
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Comercio de artes plásticas y visuales,0.129,0.117,0.131,0.137,0.134,0.137,0.144,0.151,0.156,0.163,0.162,0.165
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,0.26,0.321,0.356,0.345,0.39,0.264,0.158,0.196,0.22,0.195,0.305,0.275
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,2.19,2.128,2.223,2.098,2.104,2.157,2.186,2.222,2.357,2.34,2.327,2.412
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,0.288,0.274,0.29,0.283,0.277,0.296,0.289,0.296,0.308,0.316,0.301,0.299
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,1.364,1.335,1.369,1.262,1.212,1.272,1.296,1.335,1.451,1.452,1.474,1.576
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,0.026,0.026,0.026,0.026,0.024,0.026,0.026,0.026,0.025,0.026,0.025,0.025
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",0.123,0.121,0.128,0.125,0.127,0.132,0.13,0.128,0.131,0.136,0.127,0.139
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,0.092,0.087,0.079,0.078,0.079,0.082,0.083,0.082,0.084,0.087,0.083,0.082
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,0.294,0.282,0.327,0.32,0.381,0.347,0.358,0.351,0.353,0.32,0.312,0.287
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,1.132,1.115,1.142,1.137,1.095,1.1,1.046,1.082,1.088,1.062,1.039,1.112
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,0.194,0.209,0.212,0.231,0.214,0.222,0.228,0.239,0.237,0.24,0.238,0.234
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,0.39,0.383,0.388,0.381,0.339,0.347,0.305,0.321,0.314,0.306,0.305,0.348
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,0.131,0.134,0.135,0.13,0.123,0.126,0.127,0.126,0.127,0.126,0.123,0.126
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,0.067,0.07,0.068,0.068,0.062,0.069,0.055,0.054,0.054,0.053,0.056,0.071
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,0.078,0.071,0.079,0.082,0.081,0.082,0.087,0.091,0.094,0.098,0.097,0.099
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,0.273,0.248,0.26,0.245,0.275,0.254,0.245,0.251,0.261,0.238,0.22,0.233
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",11.239,11.186,10.713,10.625,10.628,9.697,9.674,9.813,9.643,9.219,8.554,7.487
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",0.037,0.04,0.039,0.037,0.034,0.035,0.035,0.037,0.033,0.031,0.026,0.024
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",3.445,3.315,3.181,3.114,3.169,2.941,2.895,2.875,2.726,2.682,2.349,2.192
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",2.816,2.562,2.499,2.466,2.348,2.282,2.253,2.275,2.131,1.979,1.774,1.519
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",1.346,1.216,1.147,1.092,1.064,0.995,0.947,0.899,0.896,0.849,0.747,0.663
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",1.036,1.055,1.057,1.074,1.03,1.082,1.159,1.106,1.171,1.09,1.09,1.05
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",0.28,0.265,0.234,0.216,0.225,0.217,0.243,0.253,0.246,0.195,0.111,0.091
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",0.075,0.072,0.071,0.069,0.065,0.066,0.067,0.07,0.064,0.062,0.054,0.051
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",0.368,0.335,0.375,0.39,0.384,0.391,0.411,0.43,0.446,0.466,0.461,0.47
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",1.837,2.326,2.109,2.167,2.309,1.689,1.663,1.868,1.93,1.866,1.943,1.426
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,47.279,49.019,48.518,48.556,48.494,49.356,48.565,47.476,45.886,45.476,45.278,45.8
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,3.611,3.7,3.802,3.784,3.659,3.726,3.745,3.968,4.272,4.308,4.13,4.312
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,26.186,27.525,26.986,26.449,27.446,27.928,26.76,24.869,23.7,23.143,22.669,23.544
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,4.479,4.481,4.074,4.437,3.771,3.871,4.178,4.49,4.484,4.308,4.102,4.374
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,10.839,11.053,11.334,11.517,10.846,11.313,11.116,11.345,10.692,11.2,11.619,10.86
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,0.09,0.084,0.082,0.078,0.075,0.083,0.088,0.093,0.087,0.081,0.068,0.069
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,0.754,0.709,0.718,0.702,0.698,0.772,0.774,0.721,0.714,0.709,0.761,0.738
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,0.688,0.626,0.701,0.73,0.718,0.73,0.769,0.804,0.834,0.871,0.863,0.88
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,0.633,0.84,0.821,0.86,1.281,0.933,1.135,1.186,1.102,0.857,1.065,1.024
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,19.986,18.761,19.853,19.959,20.186,20.68,21.086,21.986,22.438,23.119,23.301,23.961
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,0.453,0.43,0.477,0.469,0.45,0.4,0.397,0.393,0.307,0.397,0.319,0.542
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,3.822,3.63,3.902,3.914,3.788,4.014,3.971,4.227,4.844,4.796,5.114,5.29
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",5.178,4.635,4.886,4.733,4.864,4.722,4.716,5.119,4.847,4.697,4.872,4.842
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",0.707,0.715,0.709,0.724,0.713,0.728,0.787,0.796,0.732,0.762,0.851,0.805
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",0.476,0.499,0.534,0.578,0.565,0.558,0.579,0.547,0.846,0.929,1.062,1.048
"Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",1.503,1.411,1.302,1.288,1.227,1.314,1.462,1.519,1.334,1.724,1.335,1.441
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,1.167,1.073,1.162,1.141,1.114,1.112,1.119,1.095,1.064,1.047,0.944,0.96
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,4.487,4.365,4.654,4.789,5.184,5.501,5.563,5.688,5.803,5.994,6.052,6.251
